=> Using a preset learning rate schedule:
{0: 0.1, 80: 0.010000000000000002, 120: 0.001}
Epoch 48: loss 0.0041402, train_acc 91.54%, test_acc 87.08%
Epoch 49: loss 0.0041623, train_acc 90.81%, test_acc 87.25%
Epoch 50: loss 0.0041323, train_acc 91.08%, test_acc 87.12%
Epoch 51: loss 0.0041592, train_acc 92.40%, test_acc 88.09%
Epoch 52: loss 0.0040784, train_acc 90.39%, test_acc 86.63%
Epoch 53: loss 0.0041662, train_acc 91.56%, test_acc 87.75%
Epoch 54: loss 0.0040743, train_acc 90.10%, test_acc 86.12%
Epoch 55: loss 0.0040156, train_acc 91.97%, test_acc 87.55%
Epoch 56: loss 0.0041560, train_acc 92.03%, test_acc 87.66%
Epoch 57: loss 0.0040328, train_acc 91.22%, test_acc 87.35%
Epoch 58: loss 0.0040228, train_acc 89.54%, test_acc 86.11%
Epoch 59: loss 0.0040179, train_acc 91.41%, test_acc 86.91%
Epoch 60: loss 0.0041327, train_acc 90.87%, test_acc 86.78%
Epoch 61: loss 0.0039521, train_acc 91.46%, test_acc 87.40%
Epoch 62: loss 0.0040053, train_acc 91.58%, test_acc 87.38%
Epoch 63: loss 0.0039182, train_acc 91.74%, test_acc 87.78%
Epoch 64: loss 0.0039785, train_acc 90.25%, test_acc 86.97%
Epoch 65: loss 0.0039304, train_acc 92.09%, test_acc 87.60%
Epoch 66: loss 0.0039863, train_acc 91.84%, test_acc 87.59%
Epoch 67: loss 0.0039513, train_acc 91.42%, test_acc 87.09%
Epoch 68: loss 0.0038959, train_acc 89.90%, test_acc 86.00%
Epoch 69: loss 0.0039370, train_acc 91.43%, test_acc 87.66%
Epoch 70: loss 0.0039141, train_acc 92.10%, test_acc 87.98%
Epoch 71: loss 0.0038980, train_acc 91.22%, test_acc 86.93%
Epoch 72: loss 0.0039188, train_acc 89.70%, test_acc 85.68%
Epoch 73: loss 0.0039460, train_acc 91.62%, test_acc 88.15%
Epoch 74: loss 0.0038767, train_acc 90.61%, test_acc 85.97%
Epoch 75: loss 0.0038781, train_acc 88.99%, test_acc 85.09%
Epoch 76: loss 0.0038700, train_acc 89.39%, test_acc 85.57%
Epoch 77: loss 0.0037542, train_acc 89.39%, test_acc 85.74%
Epoch 78: loss 0.0038416, train_acc 91.52%, test_acc 87.31%
Epoch 79: loss 0.0038085, train_acc 92.86%, test_acc 87.58%
Epoch 80: loss 0.0020916, train_acc 97.12%, test_acc 91.72%
Epoch 81: loss 0.0015498, train_acc 97.62%, test_acc 91.98%
Epoch 82: loss 0.0013429, train_acc 98.00%, test_acc 92.27%
Epoch 83: loss 0.0011994, train_acc 98.08%, test_acc 92.25%
Epoch 84: loss 0.0010494, train_acc 98.42%, test_acc 92.41%
Epoch 85: loss 0.0010137, train_acc 98.66%, test_acc 92.45%
Epoch 86: loss 0.0009081, train_acc 98.67%, test_acc 92.53%
Epoch 87: loss 0.0008154, train_acc 98.74%, test_acc 92.45%
Epoch 88: loss 0.0007926, train_acc 99.01%, test_acc 92.27%
Epoch 89: loss 0.0007291, train_acc 99.01%, test_acc 92.42%
Epoch 90: loss 0.0006802, train_acc 99.16%, test_acc 92.11%
Epoch 91: loss 0.0006181, train_acc 99.20%, test_acc 92.68%
Epoch 92: loss 0.0005957, train_acc 99.22%, test_acc 92.45%
Epoch 93: loss 0.0005648, train_acc 99.26%, test_acc 92.46%
Epoch 94: loss 0.0005572, train_acc 99.29%, test_acc 92.63%
Epoch 95: loss 0.0005007, train_acc 99.36%, test_acc 92.49%
Epoch 96: loss 0.0004755, train_acc 99.40%, test_acc 92.15%
Epoch 97: loss 0.0004805, train_acc 99.39%, test_acc 92.55%
Epoch 98: loss 0.0004387, train_acc 99.45%, test_acc 92.28%
Epoch 99: loss 0.0004528, train_acc 99.45%, test_acc 92.49%
Epoch 100: loss 0.0004613, train_acc 99.45%, test_acc 92.19%
Epoch 101: loss 0.0004228, train_acc 99.57%, test_acc 92.33%
Epoch 102: loss 0.0003845, train_acc 99.45%, test_acc 92.18%
Epoch 103: loss 0.0003984, train_acc 99.57%, test_acc 92.68%
Epoch 104: loss 0.0003615, train_acc 99.58%, test_acc 92.58%
Epoch 105: loss 0.0003518, train_acc 99.60%, test_acc 92.43%
Epoch 106: loss 0.0003686, train_acc 99.53%, test_acc 92.38%
Epoch 107: loss 0.0003557, train_acc 99.62%, test_acc 92.28%
Epoch 108: loss 0.0003882, train_acc 99.61%, test_acc 92.23%
Epoch 109: loss 0.0003557, train_acc 99.57%, test_acc 92.26%
Epoch 110: loss 0.0003543, train_acc 99.62%, test_acc 92.22%
Epoch 111: loss 0.0003494, train_acc 99.55%, test_acc 92.11%
Epoch 112: loss 0.0003265, train_acc 99.56%, test_acc 92.30%
Epoch 113: loss 0.0003509, train_acc 99.60%, test_acc 92.26%
Epoch 114: loss 0.0003417, train_acc 99.61%, test_acc 92.05%
Epoch 115: loss 0.0003604, train_acc 99.64%, test_acc 92.32%
Epoch 116: loss 0.0003326, train_acc 99.64%, test_acc 92.27%
Epoch 117: loss 0.0003385, train_acc 99.59%, test_acc 92.17%
Epoch 118: loss 0.0003458, train_acc 99.45%, test_acc 91.76%
Epoch 119: loss 0.0003811, train_acc 99.50%, test_acc 91.93%
Epoch 120: loss 0.0002638, train_acc 99.77%, test_acc 92.47%
Epoch 121: loss 0.0002055, train_acc 99.81%, test_acc 92.51%
Epoch 122: loss 0.0001744, train_acc 99.87%, test_acc 92.60%
Epoch 123: loss 0.0001723, train_acc 99.86%, test_acc 92.55%
Epoch 124: loss 0.0001501, train_acc 99.89%, test_acc 92.71%
Epoch 125: loss 0.0001451, train_acc 99.88%, test_acc 92.65%
Epoch 126: loss 0.0001357, train_acc 99.88%, test_acc 92.68%
Epoch 127: loss 0.0001338, train_acc 99.90%, test_acc 92.66%
Epoch 128: loss 0.0001294, train_acc 99.90%, test_acc 92.69%
Epoch 129: loss 0.0001359, train_acc 99.92%, test_acc 92.72%
Epoch 130: loss 0.0001179, train_acc 99.91%, test_acc 92.62%
Epoch 131: loss 0.0001215, train_acc 99.91%, test_acc 92.63%
Epoch 132: loss 0.0001219, train_acc 99.94%, test_acc 92.56%
Epoch 133: loss 0.0001190, train_acc 99.93%, test_acc 92.68%
Epoch 134: loss 0.0001197, train_acc 99.92%, test_acc 92.55%
Epoch 135: loss 0.0001056, train_acc 99.92%, test_acc 92.71%
Epoch 136: loss 0.0001070, train_acc 99.93%, test_acc 92.70%
Epoch 137: loss 0.0001052, train_acc 99.94%, test_acc 92.77%
Epoch 138: loss 0.0000935, train_acc 99.94%, test_acc 92.76%
Epoch 139: loss 0.0001051, train_acc 99.94%, test_acc 92.76%
Epoch 140: loss 0.0001017, train_acc 99.94%, test_acc 92.63%
Epoch 141: loss 0.0001125, train_acc 99.94%, test_acc 92.67%
Epoch 142: loss 0.0000929, train_acc 99.95%, test_acc 92.74%
Epoch 143: loss 0.0001012, train_acc 99.95%, test_acc 92.60%
Epoch 144: loss 0.0001003, train_acc 99.96%, test_acc 92.70%
Epoch 145: loss 0.0000948, train_acc 99.94%, test_acc 92.72%
Epoch 146: loss 0.0000941, train_acc 99.96%, test_acc 92.77%
Epoch 147: loss 0.0000916, train_acc 99.97%, test_acc 92.85%
Epoch 148: loss 0.0000948, train_acc 99.96%, test_acc 92.75%
Epoch 149: loss 0.0000851, train_acc 99.96%, test_acc 92.85%
Epoch 150: loss 0.0000876, train_acc 99.96%, test_acc 92.78%
Epoch 151: loss 0.0000805, train_acc 99.96%, test_acc 92.81%
Epoch 152: loss 0.0000909, train_acc 99.97%, test_acc 92.86%
Epoch 153: loss 0.0000823, train_acc 99.97%, test_acc 92.94%
Epoch 154: loss 0.0000963, train_acc 99.95%, test_acc 92.76%
Epoch 155: loss 0.0000796, train_acc 99.98%, test_acc 92.88%
Epoch 156: loss 0.0000812, train_acc 99.99%, test_acc 93.00%
Epoch 157: loss 0.0000716, train_acc 99.95%, test_acc 92.88%
Epoch 158: loss 0.0000798, train_acc 99.96%, test_acc 92.93%
Epoch 159: loss 0.0000890, train_acc 99.97%, test_acc 92.71%
